ID,createdAt,createdBy,modifiedAt,modifiedBy,requisitionNumber,requester_ID,plant_ID,requestDate,requiredDate,status,priority,justification,estimatedValue,currency_code
5faacd4f-7de8-58f4-9c52-8ecddced27e7,2025-09-23T08:00:00Z,system,2025-09-23T08:00:00Z,system,PR0000000332,d778b989-a675-5d3f-8009-55dfeceec6f9,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2025-09-23,2025-11-23,SUBMITTED,LOW,Safety stock replenishment,16133.98,EUR
85978fb9-1c36-5148-a3f6-b7628e052343,2026-01-19T08:00:00Z,system,2026-01-19T08:00:00Z,system,PR0000000333,bf01dabf-7f6b-5183-895b-36a5584e7d8d,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,2026-01-19,2026-03-28,ORDERED,HIGH,New project demand,10557.25,EUR
3a9149a7-8c89-5904-aa28-c595ffa938f0,2026-06-05T08:00:00Z,system,2026-06-05T08:00:00Z,system,PR0000000334,43022d67-1e7e-5424-9987-98f2d73d0810,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2026-06-05,2026-08-08,ORDERED,NORMAL,Scheduled maintenance requirement,137754.65,EUR
767c1883-fdc1-5527-a72a-4d3c242c9399,2025-09-12T08:00:00Z,system,2025-09-12T08:00:00Z,system,PR0000000335,88db520f-00d6-51aa-8b62-c7a88dd50f4c,3cab26fd-f62f-5970-ad42-c321a067cf36,2025-09-12,2025-09-23,APPROVED,NORMAL,Safety stock replenishment,335366.70,EUR
b451888d-56df-507f-92f8-45295767f1c4,2025-11-17T08:00:00Z,system,2025-11-17T08:00:00Z,system,PR0000000336,b0637871-bb7d-59e4-8037-d5e1bbe0560a,26221d5e-2e66-5ea9-8c4d-30720ed59583,2025-11-17,2026-01-27,COMPLETED,NORMAL,Safety stock replenishment,222046.00,EUR
77412429-0176-53eb-928a-ebc70dc459d7,2025-09-16T08:00:00Z,system,2025-09-16T08:00:00Z,system,PR0000000337,b519a3ff-3161-5685-8e6b-9063483eb30b,3e8df789-1fad-5f45-9e4e-ae08a2240191,2025-09-16,2025-09-25,ORDERED,HIGH,Warehouse stock below reorder point,472849.55,EUR
daf069d0-75e1-5041-bac4-e384f27eeb7a,2025-09-11T08:00:00Z,system,2025-09-11T08:00:00Z,system,PR0000000338,5f639525-25c5-54fa-aa87-ccfe5b39776a,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2025-09-11,2025-10-01,ORDERED,NORMAL,Production material replenishment,7405.85,EUR
0ad379ce-d371-56d4-a823-1bb519a93f65,2025-11-06T08:00:00Z,system,2025-11-06T08:00:00Z,system,PR0000000339,40fc93b9-abcc-5006-b3bc-584cd180694b,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2025-11-06,2025-11-26,ORDERED,HIGH,Scheduled maintenance requirement,305166.00,EUR
da7f9405-6420-5108-93c0-67062b18228d,2026-03-20T08:00:00Z,system,2026-03-20T08:00:00Z,system,PR0000000340,4128af86-84d7-5c7a-bebf-50be57e6c1a0,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2026-03-20,2026-05-30,ORDERED,HIGH,New project demand,95753.18,EUR
6e7db0ec-950c-5313-9cb2-5e8b45f40487,2025-09-06T08:00:00Z,system,2025-09-06T08:00:00Z,system,PR0000000341,b0637871-bb7d-59e4-8037-d5e1bbe0560a,89693957-df41-5038-b06b-8fcd13674f65,2025-09-06,2025-09-14,APPROVED,LOW,Replacement of worn equipment,17782.50,EUR
e497463e-86fb-511f-8e77-be3a9b6dfb0c,2025-11-19T08:00:00Z,system,2025-11-19T08:00:00Z,system,PR0000000342,a573cf3b-6545-5ee9-8ae0-2ff7e9370a69,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2025-11-19,2026-01-14,DRAFT,HIGH,Replacement of worn equipment,281519.88,EUR
03cc6160-b1b7-54fc-896b-b11159b827cc,2026-03-12T08:00:00Z,system,2026-03-12T08:00:00Z,system,PR0000000343,b0f0219c-497a-5b5a-8247-64bb9744b592,d425a94e-8ac6-50ba-81e4-27a328a21379,2026-03-12,2026-05-07,APPROVED,NORMAL,Production material replenishment,381464.45,EUR
5264fb55-73bf-5aa7-8201-d5d2d6b3936c,2025-09-02T08:00:00Z,system,2025-09-02T08:00:00Z,system,PR0000000344,4128af86-84d7-5c7a-bebf-50be57e6c1a0,51ca2c43-9865-5eed-88e1-7efd0be651e9,2025-09-02,2025-09-19,APPROVED,HIGH,Scheduled maintenance requirement,206751.50,EUR
da24d810-0c61-54b7-89bc-f8e7ebd80311,2026-03-29T08:00:00Z,system,2026-03-29T08:00:00Z,system,PR0000000345,4cc33be3-e381-5651-8754-1dfb4784e453,51ca2c43-9865-5eed-88e1-7efd0be651e9,2026-03-29,2026-06-01,SUBMITTED,LOW,New project demand,3938.95,EUR
66566dd8-b6dd-5844-8e44-f2a064c63665,2025-12-21T08:00:00Z,system,2025-12-21T08:00:00Z,system,PR0000000346,13784956-f498-5534-9b07-21147167cebb,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2025-12-21,2026-03-02,ORDERED,NORMAL,Production material replenishment,251967.50,EUR
ff515a6e-f7d8-5d03-9de8-b87cc62f3ede,2025-10-03T08:00:00Z,system,2025-10-03T08:00:00Z,system,PR0000000347,c6e566c4-5c48-598a-9eaf-6624035417aa,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2025-10-03,2025-10-10,COMPLETED,NORMAL,Scheduled maintenance requirement,5714.00,EUR
8d4cba70-46df-5ad0-b300-c52fbd8a007a,2025-12-29T08:00:00Z,system,2025-12-29T08:00:00Z,system,PR0000000348,f4bfe1cc-a9ff-5838-84b3-8d0b8a482a8d,12473360-94f1-5fba-a391-36ce9d7f31be,2025-12-29,2026-01-22,DRAFT,URGENT,Safety stock replenishment,766944.80,EUR
83a851ea-9b9e-5e6e-8a5c-28a0775569b5,2026-01-03T08:00:00Z,system,2026-01-03T08:00:00Z,system,PR0000000349,3ff49664-5bf3-5a7a-831a-b66f133487c8,e294ac9d-bd77-5078-ba31-f74bebb60488,2026-01-03,2026-02-17,COMPLETED,NORMAL,Scheduled maintenance requirement,485121.70,EUR
0f84428d-6081-5eea-9e1d-8ff41c4658e6,2025-09-02T08:00:00Z,system,2025-09-02T08:00:00Z,system,PR0000000350,749e799d-dc59-5571-b15c-7d9bf9c77752,89693957-df41-5038-b06b-8fcd13674f65,2025-09-02,2025-10-13,APPROVED,LOW,Replacement of worn equipment,109847.50,EUR
5faac653-e286-52bd-8439-9987a04084dc,2026-02-21T08:00:00Z,system,2026-02-21T08:00:00Z,system,PR0000000351,749e799d-dc59-5571-b15c-7d9bf9c77752,e294ac9d-bd77-5078-ba31-f74bebb60488,2026-02-21,2026-03-12,COMPLETED,HIGH,Scheduled maintenance requirement,129986.70,EUR
1b8a167d-e168-5ee5-a884-8465efaf83f6,2026-06-01T08:00:00Z,system,2026-06-01T08:00:00Z,system,PR0000000352,3ff49664-5bf3-5a7a-831a-b66f133487c8,329ee744-d62e-5fc4-a06d-cd6019444aa8,2026-06-01,2026-07-01,APPROVED,NORMAL,Safety stock replenishment,7597.70,EUR
c96a9df4-2332-5bc4-a7ee-52b91df8ce81,2026-06-08T08:00:00Z,system,2026-06-08T08:00:00Z,system,PR0000000353,a573cf3b-6545-5ee9-8ae0-2ff7e9370a69,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2026-06-08,2026-06-30,APPROVED,HIGH,New project demand,28008.32,EUR
7cebadc3-534f-5791-807f-9987a385eccf,2025-09-28T08:00:00Z,system,2025-09-28T08:00:00Z,system,PR0000000354,b1735819-2eef-5011-9b5e-702716ea62f0,26221d5e-2e66-5ea9-8c4d-30720ed59583,2025-09-28,2025-11-18,REJECTED,NORMAL,Safety stock replenishment,40086.25,EUR
fd531b40-203d-569e-b4f7-c813cb86a4ae,2026-03-31T08:00:00Z,system,2026-03-31T08:00:00Z,system,PR0000000355,24356e6d-8de5-5316-88e3-702cdfd23228,261d0783-3954-5ee6-baf2-f9e37bbb725b,2026-03-31,2026-05-16,DRAFT,HIGH,Scheduled maintenance requirement,306844.50,EUR
4a256897-0792-5135-90ee-914a9a6f84bb,2025-12-27T08:00:00Z,system,2025-12-27T08:00:00Z,system,PR0000000356,5941f83b-16e1-5dcd-8dc3-df8d4713fe97,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2025-12-27,2026-01-06,APPROVED,LOW,Safety stock replenishment,87816.80,EUR
3366f90e-78bc-5f22-8586-ad7244cc6193,2025-10-17T08:00:00Z,system,2025-10-17T08:00:00Z,system,PR0000000357,4d8f6fc4-cd1e-5487-b09f-9668e6b5c3b6,cb89079f-b137-594d-b7f6-f3803900b013,2025-10-17,2025-11-21,ORDERED,URGENT,Production material replenishment,31638.76,EUR
75875ff1-8b1c-5473-acd9-2cf46a1993b8,2026-03-03T08:00:00Z,system,2026-03-03T08:00:00Z,system,PR0000000358,bf01dabf-7f6b-5183-895b-36a5584e7d8d,89693957-df41-5038-b06b-8fcd13674f65,2026-03-03,2026-04-13,ORDERED,HIGH,Warehouse stock below reorder point,89122.00,EUR
955fb468-a0cf-5ec6-a5b4-c200e3a484c5,2026-07-22T08:00:00Z,system,2026-07-22T08:00:00Z,system,PR0000000359,9566bb19-9176-52c9-8eea-1c1f82d4a01b,12473360-94f1-5fba-a391-36ce9d7f31be,2026-07-22,2026-09-12,APPROVED,NORMAL,Warehouse stock below reorder point,843780.11,EUR
52f24c3e-ee24-5ade-a987-949d274d1977,2026-04-01T08:00:00Z,system,2026-04-01T08:00:00Z,system,PR0000000360,43022d67-1e7e-5424-9987-98f2d73d0810,51ca2c43-9865-5eed-88e1-7efd0be651e9,2026-04-01,2026-04-23,COMPLETED,NORMAL,Production material replenishment,661432.66,EUR
79d7a8d4-012b-556d-bc10-1fb6acf5bc54,2026-06-22T08:00:00Z,system,2026-06-22T08:00:00Z,system,PR0000000361,24356e6d-8de5-5316-88e3-702cdfd23228,d425a94e-8ac6-50ba-81e4-27a328a21379,2026-06-22,2026-08-24,SUBMITTED,NORMAL,Scheduled maintenance requirement,12331.50,EUR
21b195d2-dace-50e6-bebb-ed99959cbffb,2025-09-20T08:00:00Z,system,2025-09-20T08:00:00Z,system,PR0000000362,a8900ba9-a076-5a48-8859-1f3fc1e76071,cb89079f-b137-594d-b7f6-f3803900b013,2025-09-20,2025-11-13,APPROVED,HIGH,Safety stock replenishment,13627.04,EUR
73acdb87-9e88-5562-8b8a-ab72543adf85,2025-12-16T08:00:00Z,system,2025-12-16T08:00:00Z,system,PR0000000363,93004fa0-e3e2-50bf-83fc-f937be12e8ed,51ca2c43-9865-5eed-88e1-7efd0be651e9,2025-12-16,2026-01-05,APPROVED,URGENT,Safety stock replenishment,198596.35,EUR
0f189df0-7635-50aa-8422-0e719f6ceb6e,2025-09-24T08:00:00Z,system,2025-09-24T08:00:00Z,system,PR0000000364,e1c1d5bd-6452-5e7c-9911-1b5d499df0eb,89693957-df41-5038-b06b-8fcd13674f65,2025-09-24,2025-10-11,APPROVED,URGENT,Replacement of worn equipment,22871.78,EUR
4ddf910b-5643-5508-a022-f7600cb33c68,2025-09-25T08:00:00Z,system,2025-09-25T08:00:00Z,system,PR0000000365,a573cf3b-6545-5ee9-8ae0-2ff7e9370a69,521489a3-799d-50a5-9448-eeaa409714d1,2025-09-25,2025-11-29,APPROVED,HIGH,Warehouse stock below reorder point,3580.82,EUR
0d0ab5cb-4b43-5361-b15b-e84b53c052a1,2025-10-04T08:00:00Z,system,2025-10-04T08:00:00Z,system,PR0000000366,d067fd48-952d-58ac-82ab-b2049abe787a,5528724a-ec45-5c0d-ac18-8666390c638c,2025-10-04,2025-10-19,REJECTED,NORMAL,Production material replenishment,217860.48,EUR
1814d459-02fb-528c-a3a6-bfbcb90f74bd,2026-06-03T08:00:00Z,system,2026-06-03T08:00:00Z,system,PR0000000367,5941f83b-16e1-5dcd-8dc3-df8d4713fe97,26221d5e-2e66-5ea9-8c4d-30720ed59583,2026-06-03,2026-06-27,APPROVED,NORMAL,Replacement of worn equipment,25311.10,EUR
c96f6822-db1c-51d1-a7e9-ded810f7c712,2025-09-13T08:00:00Z,system,2025-09-13T08:00:00Z,system,PR0000000368,e7550e96-a024-5ec6-9a52-a71b05d83aca,51ca2c43-9865-5eed-88e1-7efd0be651e9,2025-09-13,2025-09-21,SUBMITTED,NORMAL,Replacement of worn equipment,317589.64,EUR
6b7a389f-c10c-53e2-885d-bdca45030be7,2026-06-29T08:00:00Z,system,2026-06-29T08:00:00Z,system,PR0000000369,b1735819-2eef-5011-9b5e-702716ea62f0,87cb6569-bd40-5e24-8586-da21fbea3a81,2026-06-29,2026-07-28,COMPLETED,NORMAL,Replacement of worn equipment,411906.00,EUR
4231a6b3-c3fc-52c7-bc8d-759bff58473b,2026-03-20T08:00:00Z,system,2026-03-20T08:00:00Z,system,PR0000000370,d067fd48-952d-58ac-82ab-b2049abe787a,521489a3-799d-50a5-9448-eeaa409714d1,2026-03-20,2026-05-20,COMPLETED,HIGH,Warehouse stock below reorder point,4879.80,EUR
9433dc5b-62af-5a61-bc24-399ad304cb20,2025-10-31T08:00:00Z,system,2025-10-31T08:00:00Z,system,PR0000000371,0a9b9cf2-8c50-54fd-b243-53899f77bb55,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2025-10-31,2026-01-09,COMPLETED,NORMAL,New project demand,3874.20,EUR
ac1cf21b-8e6e-5075-be8d-55d5d4f32476,2026-05-18T08:00:00Z,system,2026-05-18T08:00:00Z,system,PR0000000372,a573cf3b-6545-5ee9-8ae0-2ff7e9370a69,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-05-18,2026-07-02,APPROVED,HIGH,Safety stock replenishment,835165.50,EUR
2541b5f2-1607-5885-89dd-8d13b8b7e32a,2026-03-11T08:00:00Z,system,2026-03-11T08:00:00Z,system,PR0000000373,749e799d-dc59-5571-b15c-7d9bf9c77752,cb89079f-b137-594d-b7f6-f3803900b013,2026-03-11,2026-04-28,SUBMITTED,HIGH,Warehouse stock below reorder point,47737.90,EUR
cc0009ee-d21c-5713-8416-75f755773ce0,2026-04-15T08:00:00Z,system,2026-04-15T08:00:00Z,system,PR0000000374,a573cf3b-6545-5ee9-8ae0-2ff7e9370a69,3e8df789-1fad-5f45-9e4e-ae08a2240191,2026-04-15,2026-06-17,APPROVED,URGENT,Warehouse stock below reorder point,23556.00,EUR
ad30a30d-a921-57aa-80d1-9eb847ef695f,2026-01-28T08:00:00Z,system,2026-01-28T08:00:00Z,system,PR0000000375,f00a2c4c-64cd-5064-b954-6cdd3ff4da8f,5528724a-ec45-5c0d-ac18-8666390c638c,2026-01-28,2026-03-02,APPROVED,NORMAL,Safety stock replenishment,108235.50,EUR
a9d1250e-0cc6-5e70-b888-5ed05f600184,2025-09-06T08:00:00Z,system,2025-09-06T08:00:00Z,system,PR0000000376,78f316cf-bc76-5bab-9068-b36833d8b019,3cab26fd-f62f-5970-ad42-c321a067cf36,2025-09-06,2025-11-05,ORDERED,URGENT,Scheduled maintenance requirement,64371.34,EUR
4acab5f7-5734-5106-878c-b146ea33f846,2026-07-22T08:00:00Z,system,2026-07-22T08:00:00Z,system,PR0000000377,e7550e96-a024-5ec6-9a52-a71b05d83aca,d425a94e-8ac6-50ba-81e4-27a328a21379,2026-07-22,2026-08-24,COMPLETED,URGENT,Scheduled maintenance requirement,250796.41,EUR
d89885c2-2ef0-5b21-a574-94b5946b8209,2025-12-06T08:00:00Z,system,2025-12-06T08:00:00Z,system,PR0000000378,40fc93b9-abcc-5006-b3bc-584cd180694b,e6d386f5-8b03-578e-aca0-68c8e68a10d1,2025-12-06,2026-02-11,DRAFT,NORMAL,Scheduled maintenance requirement,1064.42,EUR
49de7fad-c811-5a4b-929a-5adf38453818,2026-04-03T08:00:00Z,system,2026-04-03T08:00:00Z,system,PR0000000379,ef2ba588-e5f9-591f-9a01-16a28aec4a68,5528724a-ec45-5c0d-ac18-8666390c638c,2026-04-03,2026-04-13,ORDERED,HIGH,Safety stock replenishment,307659.48,EUR
b1cc30ca-2c24-5b09-98a8-12717c809333,2025-10-30T08:00:00Z,system,2025-10-30T08:00:00Z,system,PR0000000380,deb3fb29-3383-5c3d-9343-4b0681551f8f,329ee744-d62e-5fc4-a06d-cd6019444aa8,2025-10-30,2025-11-25,ORDERED,HIGH,Safety stock replenishment,92819.00,EUR
cebbef95-23b7-5be3-b0a6-208dfb698c7a,2025-10-02T08:00:00Z,system,2025-10-02T08:00:00Z,system,PR0000000381,deb3fb29-3383-5c3d-9343-4b0681551f8f,3e8df789-1fad-5f45-9e4e-ae08a2240191,2025-10-02,2025-12-15,COMPLETED,NORMAL,Safety stock replenishment,268472.42,EUR
a5e0793d-1e29-5103-9b5c-b474a0161199,2026-04-13T08:00:00Z,system,2026-04-13T08:00:00Z,system,PR0000000382,cefdb85d-21f5-5088-a003-5d620b4dd94d,5528724a-ec45-5c0d-ac18-8666390c638c,2026-04-13,2026-04-29,APPROVED,NORMAL,Replacement of worn equipment,347349.68,EUR
c46286d5-7f56-5cf7-bbb2-698dab3e98c7,2026-02-23T08:00:00Z,system,2026-02-23T08:00:00Z,system,PR0000000383,d925509d-9c4c-55ac-990d-b19752aa437c,5528724a-ec45-5c0d-ac18-8666390c638c,2026-02-23,2026-04-24,APPROVED,NORMAL,Warehouse stock below reorder point,200842.03,EUR
2f468f37-7e25-58af-b20d-dbf7b735e1a3,2026-03-24T08:00:00Z,system,2026-03-24T08:00:00Z,system,PR0000000384,82118fb0-4b2c-5ab5-b817-ec77a960c692,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2026-03-24,2026-05-11,APPROVED,NORMAL,New project demand,9532.50,EUR
c7defd8f-2f6c-57fc-9ed9-b5b1564dd5b5,2025-11-16T08:00:00Z,system,2025-11-16T08:00:00Z,system,PR0000000385,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,26221d5e-2e66-5ea9-8c4d-30720ed59583,2025-11-16,2026-01-18,COMPLETED,NORMAL,Replacement of worn equipment,27466.59,EUR
aaa7c50d-f5b8-5289-8827-0e954d91c169,2026-06-01T08:00:00Z,system,2026-06-01T08:00:00Z,system,PR0000000386,f911dfb3-26ad-5d1f-b884-074c195d7b36,03aef187-5272-56c7-bfc4-cf8b61ecf06b,2026-06-01,2026-08-02,COMPLETED,URGENT,Warehouse stock below reorder point,34311.90,EUR
e40aef87-8ca8-52bc-adf8-04703ef6b6d7,2026-06-06T08:00:00Z,system,2026-06-06T08:00:00Z,system,PR0000000387,13784956-f498-5534-9b07-21147167cebb,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,2026-06-06,2026-06-17,SUBMITTED,LOW,Production material replenishment,382895.95,EUR
3168ea55-f6a2-5f0f-8535-db24ff4f3060,2026-06-22T08:00:00Z,system,2026-06-22T08:00:00Z,system,PR0000000388,cefdb85d-21f5-5088-a003-5d620b4dd94d,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,2026-06-22,2026-07-11,REJECTED,NORMAL,New project demand,344503.40,EUR
1fada8d4-4aa4-59a3-bbd7-9e62ab0745cc,2025-09-02T08:00:00Z,system,2025-09-02T08:00:00Z,system,PR0000000389,e662820d-e3c6-5611-bb97-4b7844a2920f,51ca2c43-9865-5eed-88e1-7efd0be651e9,2025-09-02,2025-10-27,DRAFT,NORMAL,Safety stock replenishment,59472.24,EUR
f9279c20-0688-58f0-914c-68049fceabd6,2025-12-11T08:00:00Z,system,2025-12-11T08:00:00Z,system,PR0000000390,8e723945-6a6c-5803-a42e-c1347adfc586,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,2025-12-11,2025-12-24,COMPLETED,NORMAL,Production material replenishment,9954.65,EUR
b889a9e6-b585-5002-8817-980a9a6e58b8,2026-04-23T08:00:00Z,system,2026-04-23T08:00:00Z,system,PR0000000391,95f6a497-057c-520f-982f-8724d95bc2f7,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2026-04-23,2026-06-18,COMPLETED,NORMAL,Warehouse stock below reorder point,167538.80,EUR
409c69d9-384d-5e77-b144-c209242f4149,2026-07-27T08:00:00Z,system,2026-07-27T08:00:00Z,system,PR0000000392,4128af86-84d7-5c7a-bebf-50be57e6c1a0,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2026-07-27,2026-08-29,COMPLETED,HIGH,Warehouse stock below reorder point,50999.25,EUR
031ecda2-7a7b-5212-96ca-6b4472a893f7,2026-02-13T08:00:00Z,system,2026-02-13T08:00:00Z,system,PR0000000393,bf01dabf-7f6b-5183-895b-36a5584e7d8d,51ca2c43-9865-5eed-88e1-7efd0be651e9,2026-02-13,2026-04-03,COMPLETED,NORMAL,New project demand,32104.53,EUR
ae3ccf3c-fafb-5725-adad-2a379d12ccfc,2026-01-03T08:00:00Z,system,2026-01-03T08:00:00Z,system,PR0000000394,78f316cf-bc76-5bab-9068-b36833d8b019,89693957-df41-5038-b06b-8fcd13674f65,2026-01-03,2026-03-05,DRAFT,NORMAL,Scheduled maintenance requirement,354124.85,EUR
ca9e73ed-e3fa-5452-b5dd-3e8796e5b332,2026-02-07T08:00:00Z,system,2026-02-07T08:00:00Z,system,PR0000000395,d14b0728-f72c-5fc0-a4ba-8ff48ceaa3cc,d425a94e-8ac6-50ba-81e4-27a328a21379,2026-02-07,2026-03-24,APPROVED,NORMAL,Warehouse stock below reorder point,24753.50,EUR
bede95d6-9955-5f98-974d-a6695bc36630,2026-07-12T08:00:00Z,system,2026-07-12T08:00:00Z,system,PR0000000396,53657725-cc33-52fa-bf83-e8ebce35acc6,cb89079f-b137-594d-b7f6-f3803900b013,2026-07-12,2026-09-11,DRAFT,NORMAL,Scheduled maintenance requirement,74885.44,EUR
95ba41c9-e977-5929-9353-bc5d97c49ac6,2026-01-03T08:00:00Z,system,2026-01-03T08:00:00Z,system,PR0000000397,0737d81c-800f-585f-8a81-5742f5aa93a6,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-01-03,2026-02-03,ORDERED,LOW,New project demand,82099.40,EUR
7e3d1194-9392-5cdc-ba4f-4f5aeddd6a79,2026-07-03T08:00:00Z,system,2026-07-03T08:00:00Z,system,PR0000000398,82118fb0-4b2c-5ab5-b817-ec77a960c692,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,2026-07-03,2026-09-06,APPROVED,NORMAL,New project demand,205177.40,EUR
9ec79bb8-2cf2-55a3-a40a-80928aa96d63,2025-12-02T08:00:00Z,system,2025-12-02T08:00:00Z,system,PR0000000399,344e75d1-f4ee-5da0-b8c0-d2949c9f7794,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2025-12-02,2025-12-28,APPROVED,NORMAL,Safety stock replenishment,159607.00,EUR
b83b24a8-3651-53e1-9f64-c0d7dbc51d9c,2025-12-28T08:00:00Z,system,2025-12-28T08:00:00Z,system,PR0000000400,a8900ba9-a076-5a48-8859-1f3fc1e76071,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2025-12-28,2026-03-11,ORDERED,NORMAL,Scheduled maintenance requirement,579606.00,EUR
c34fda3b-8201-5a6f-99ba-499290f8b299,2026-03-03T08:00:00Z,system,2026-03-03T08:00:00Z,system,PR0000000401,ed77b70d-2e2b-5e0f-926d-7d5913ba9acd,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2026-03-03,2026-04-12,APPROVED,NORMAL,Scheduled maintenance requirement,228845.74,EUR
1ed7612a-311a-5898-8403-1f7e26d93d51,2026-03-17T08:00:00Z,system,2026-03-17T08:00:00Z,system,PR0000000402,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,2026-03-17,2026-04-26,COMPLETED,NORMAL,Warehouse stock below reorder point,620392.00,EUR
1da67488-3e6d-5557-a3f5-63742164cea4,2025-12-15T08:00:00Z,system,2025-12-15T08:00:00Z,system,PR0000000403,f911dfb3-26ad-5d1f-b884-074c195d7b36,261d0783-3954-5ee6-baf2-f9e37bbb725b,2025-12-15,2026-02-02,SUBMITTED,NORMAL,Scheduled maintenance requirement,2183.70,EUR
4a3dcf7f-ff90-5d64-a86e-b8f1680abe58,2026-06-10T08:00:00Z,system,2026-06-10T08:00:00Z,system,PR0000000404,cefdb85d-21f5-5088-a003-5d620b4dd94d,261d0783-3954-5ee6-baf2-f9e37bbb725b,2026-06-10,2026-08-01,ORDERED,NORMAL,Replacement of worn equipment,160639.50,EUR
155dfb7f-105d-537a-b9b8-39eac8acd708,2025-10-29T08:00:00Z,system,2025-10-29T08:00:00Z,system,PR0000000405,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,521489a3-799d-50a5-9448-eeaa409714d1,2025-10-29,2026-01-06,COMPLETED,NORMAL,Production material replenishment,15811.50,EUR
778b8d90-c879-5c57-a6f3-75a1e7d07ecd,2026-07-23T08:00:00Z,system,2026-07-23T08:00:00Z,system,PR0000000406,605855ea-5571-58a5-9ec3-f66b7ecc340e,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2026-07-23,2026-10-01,APPROVED,URGENT,Warehouse stock below reorder point,66500.55,EUR
0453dd6d-9ef4-536c-80f5-d1622a68d110,2026-03-07T08:00:00Z,system,2026-03-07T08:00:00Z,system,PR0000000407,4d8f6fc4-cd1e-5487-b09f-9668e6b5c3b6,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2026-03-07,2026-03-30,APPROVED,NORMAL,Warehouse stock below reorder point,96082.89,EUR
0fca0a2a-5b1e-5845-b465-135f6503c0e1,2026-04-24T08:00:00Z,system,2026-04-24T08:00:00Z,system,PR0000000408,b519a3ff-3161-5685-8e6b-9063483eb30b,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,2026-04-24,2026-05-25,SUBMITTED,HIGH,Warehouse stock below reorder point,341432.45,EUR
ae25b450-f20f-519c-83a6-af6ccb1fe345,2026-07-04T08:00:00Z,system,2026-07-04T08:00:00Z,system,PR0000000409,23c98543-9d7c-54ac-9fcb-107847fc2c70,3e8df789-1fad-5f45-9e4e-ae08a2240191,2026-07-04,2026-07-20,SUBMITTED,NORMAL,Safety stock replenishment,207978.50,EUR
4067274f-0637-57b1-9f3f-70fdea750300,2026-07-28T08:00:00Z,system,2026-07-28T08:00:00Z,system,PR0000000410,0737d81c-800f-585f-8a81-5742f5aa93a6,e6d386f5-8b03-578e-aca0-68c8e68a10d1,2026-07-28,2026-10-03,APPROVED,NORMAL,Production material replenishment,76697.07,EUR
2f4f91b8-7bd4-54e0-980f-0de27597c96e,2026-01-24T08:00:00Z,system,2026-01-24T08:00:00Z,system,PR0000000411,5f639525-25c5-54fa-aa87-ccfe5b39776a,5528724a-ec45-5c0d-ac18-8666390c638c,2026-01-24,2026-04-01,ORDERED,NORMAL,New project demand,5923.25,EUR
ec75c32a-8e85-54e8-864b-11235c25e481,2026-02-16T08:00:00Z,system,2026-02-16T08:00:00Z,system,PR0000000412,e7550e96-a024-5ec6-9a52-a71b05d83aca,89693957-df41-5038-b06b-8fcd13674f65,2026-02-16,2026-03-22,COMPLETED,HIGH,Scheduled maintenance requirement,39366.45,EUR
1889cf19-2426-59be-9aea-1a98aab15842,2026-03-06T08:00:00Z,system,2026-03-06T08:00:00Z,system,PR0000000413,4128af86-84d7-5c7a-bebf-50be57e6c1a0,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2026-03-06,2026-05-06,SUBMITTED,HIGH,Warehouse stock below reorder point,342626.25,EUR
8d59718a-7011-5bf1-b9c8-4694f86922c2,2026-02-09T08:00:00Z,system,2026-02-09T08:00:00Z,system,PR0000000414,e662820d-e3c6-5611-bb97-4b7844a2920f,e294ac9d-bd77-5078-ba31-f74bebb60488,2026-02-09,2026-03-15,APPROVED,NORMAL,Safety stock replenishment,281945.00,EUR
